ip_right_type,application_number,classification_system,classification,classification_importance,classification_inventiveness,classification_source,classifying_country_code,classification_date,classification_removal_date,classification_system_version,is_current
pbr,1989/091,upov,alstr,,,,au,,,,True
pbr,1989/091,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/091,genus,alstroemeria,,,,au,,,,True
pbr,1989/092,upov,alstr,,,,au,,,,True
pbr,1989/092,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/092,genus,alstroemeria,,,,au,,,,True
pbr,1989/093,upov,alstr,,,,au,,,,True
pbr,1989/093,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/093,genus,alstroemeria,,,,au,,,,True
pbr,1989/094,upov,schlu,,,,au,,,,True
pbr,1989/094,genus_species,schlumbergera hybrid,,,,au,,,,True
pbr,1989/094,genus,schlumbergera,,,,au,,,,True
pbr,1989/095,upov,schlu,,,,au,,,,True
pbr,1989/095,genus_species,schlumbergera hybrid,,,,au,,,,True
pbr,1989/095,genus,schlumbergera,,,,au,,,,True
pbr,1989/096,upov,schlu,,,,au,,,,True
pbr,1989/096,genus_species,schlumbergera hybrid,,,,au,,,,True
pbr,1989/096,genus,schlumbergera,,,,au,,,,True
pbr,1989/097,upov,schlu,,,,au,,,,True
pbr,1989/097,genus_species,schlumbergera hybrid,,,,au,,,,True
pbr,1989/097,genus,schlumbergera,,,,au,,,,True
pbr,1989/098,upov,schlu,,,,au,,,,True
pbr,1989/098,genus_species,schlumbergera hybrid,,,,au,,,,True
pbr,1989/098,genus,schlumbergera,,,,au,,,,True
pbr,1989/099,upov,impat,,,,au,,,,True
pbr,1989/099,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1989/099,genus,impatiens,,,,au,,,,True
pbr,1989/100,upov,impat,,,,au,,,,True
pbr,1989/100,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1989/100,genus,impatiens,,,,au,,,,True
pbr,1989/101,upov,alstr,,,,au,,,,True
pbr,1989/101,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/101,genus,alstroemeria,,,,au,,,,True
pbr,1989/102,upov,diant_car,,,,au,,,,True
pbr,1989/102,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1989/102,genus,dianthus,,,,au,,,,True
pbr,1989/103,upov,alstr,,,,au,,,,True
pbr,1989/103,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/103,genus,alstroemeria,,,,au,,,,True
pbr,1989/104,upov,alstr,,,,au,,,,True
pbr,1989/104,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/104,genus,alstroemeria,,,,au,,,,True
pbr,1989/105,upov,alstr,,,,au,,,,True
pbr,1989/105,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/105,genus,alstroemeria,,,,au,,,,True
pbr,1989/106,upov,alstr,,,,au,,,,True
pbr,1989/106,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/106,genus,alstroemeria,,,,au,,,,True
pbr,1989/107,upov,alstr,,,,au,,,,True
pbr,1989/107,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/107,genus,alstroemeria,,,,au,,,,True
pbr,1989/108,upov,alstr,,,,au,,,,True
pbr,1989/108,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/108,genus,alstroemeria,,,,au,,,,True
pbr,1989/109,upov,diant_car,,,,au,,,,True
pbr,1989/109,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1989/109,genus,dianthus,,,,au,,,,True
pbr,1989/110,upov,alstr,,,,au,,,,True
pbr,1989/110,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/110,genus,alstroemeria,,,,au,,,,True
pbr,1989/111,upov,alstr,,,,au,,,,True
pbr,1989/111,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/111,genus,alstroemeria,,,,au,,,,True
pbr,1989/112,upov,diant_car,,,,au,,,,True
pbr,1989/112,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1989/112,genus,dianthus,,,,au,,,,True
pbr,1989/113,upov,alstr,,,,au,,,,True
pbr,1989/113,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/113,genus,alstroemeria,,,,au,,,,True
pbr,1989/114,upov,diant_car,,,,au,,,,True
pbr,1989/114,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1989/114,genus,dianthus,,,,au,,,,True
pbr,1989/115,upov,alstr,,,,au,,,,True
pbr,1989/115,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/115,genus,alstroemeria,,,,au,,,,True
pbr,1989/116,upov,alstr,,,,au,,,,True
pbr,1989/116,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/116,genus,alstroemeria,,,,au,,,,True
pbr,1989/117,upov,alstr,,,,au,,,,True
pbr,1989/117,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/117,genus,alstroemeria,,,,au,,,,True
pbr,1989/118,upov,alstr,,,,au,,,,True
pbr,1989/118,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/118,genus,alstroemeria,,,,au,,,,True
pbr,1989/119,upov,diant_car,,,,au,,,,True
pbr,1989/119,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1989/119,genus,dianthus,,,,au,,,,True
pbr,1989/120,upov,diant_cou,,,,au,,,,True
pbr,1989/120,genus_species,dianthus barbatus x superbus,,,,au,,,,True
pbr,1989/120,genus,dianthus,,,,au,,,,True
pbr,1989/121,upov,alstr,,,,au,,,,True
pbr,1989/121,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/121,genus,alstroemeria,,,,au,,,,True
pbr,1989/122,upov,alstr,,,,au,,,,True
pbr,1989/122,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/122,genus,alstroemeria,,,,au,,,,True
pbr,1989/123,upov,alstr,,,,au,,,,True
pbr,1989/123,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1989/123,genus,alstroemeria,,,,au,,,,True
pbr,1989/124,upov,symph_pno,,,,au,,,,True
pbr,1989/124,genus_species,aster pringlei x novi-belgii,,,,au,,,,True
pbr,1989/124,genus,aster,,,,au,,,,True
pbr,1989/125,upov,symph_pno,,,,au,,,,True
pbr,1989/125,genus_species,aster pringlei x novi-belgii,,,,au,,,,True
pbr,1989/125,genus,aster,,,,au,,,,True
pbr,1989/126,upov,symph_pno,,,,au,,,,True
pbr,1989/126,genus_species,aster pringlei x novi-belgii,,,,au,,,,True
pbr,1989/126,genus,aster,,,,au,,,,True
pbr,1989/127,upov,symph_pno,,,,au,,,,True
pbr,1989/127,genus_species,aster pringlei x novi-belgii,,,,au,,,,True
pbr,1989/127,genus,aster,,,,au,,,,True
pbr,1989/128,upov,banks_spi,,,,au,,,,True
pbr,1989/128,genus_species,banksia spinulosa,,,,au,,,,True
pbr,1989/128,genus,banksia,,,,au,,,,True
pbr,1989/129,upov,rosaa,,,,au,,,,True
pbr,1989/129,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/129,genus,rosa,,,,au,,,,True
pbr,1989/130,upov,rosaa,,,,au,,,,True
pbr,1989/130,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/130,genus,rosa,,,,au,,,,True
pbr,1989/131,upov,rosaa,,,,au,,,,True
pbr,1989/131,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/131,genus,rosa,,,,au,,,,True
pbr,1989/132,upov,rosaa,,,,au,,,,True
pbr,1989/132,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/132,genus,rosa,,,,au,,,,True
pbr,1989/133,upov,rosaa,,,,au,,,,True
pbr,1989/133,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/133,genus,rosa,,,,au,,,,True
pbr,1989/134,upov,rosaa,,,,au,,,,True
pbr,1989/134,genus_species,rosa hybrid,,,,au,,,,True
pbr,1989/134,genus,rosa,,,,au,,,,True
pbr,1990/001,upov,lactu_sat,,,,au,,,,True
pbr,1990/001,genus_species,lactuca sativa,,,,au,,,,True
pbr,1990/001,genus,lactuca,,,,au,,,,True
pbr,1990/002,upov,lactu_sat,,,,au,,,,True
pbr,1990/002,genus_species,lactuca sativa,,,,au,,,,True
pbr,1990/002,genus,lactuca,,,,au,,,,True
pbr,1990/003,upov,prunu_ado,,,,au,,,,True
pbr,1990/003,genus_species,prunus domestica x prunus armeniaca,,,,au,,,,True
pbr,1990/003,genus,prunus,,,,au,,,,True
pbr,1990/004,upov,trfol_sub_bra,,,,au,,,,True
pbr,1990/004,genus_species,trifolium subterraneum ssp. brachycalycinum,,,,au,,,,True
pbr,1990/004,genus,trifolium,,,,au,,,,True
pbr,1990/005,upov,phalr_aqu,,,,au,,,,True
pbr,1990/005,genus_species,phalaris aquatica,,,,au,,,,True
pbr,1990/005,genus,phalaris,,,,au,,,,True
pbr,1990/006,upov,simmo_chi,,,,au,,,,True
pbr,1990/006,genus_species,simmondsia chinensis,,,,au,,,,True
pbr,1990/006,genus,simmondsia,,,,au,,,,True
pbr,1990/007,upov,simmo_chi,,,,au,,,,True
pbr,1990/007,genus_species,simmondsia chinensis,,,,au,,,,True
pbr,1990/007,genus,simmondsia,,,,au,,,,True
pbr,1990/008,upov,chmlc_unc,,,,au,,,,True
pbr,1990/008,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1990/008,genus,chamelaucium,,,,au,,,,True
pbr,1990/009,upov,vechm_pun,,,,au,,,,True
pbr,1990/009,genus_species,verticordia plumosa x chamelaucium uncinatum,,,,au,,,,True
pbr,1990/009,genus,verticordia,,,,au,,,,True
pbr,1990/010,upov,chmlc_unc,,,,au,,,,True
pbr,1990/010,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1990/010,genus,chamelaucium,,,,au,,,,True
pbr,1990/011,upov,chmlc_flo,,,,au,,,,True
pbr,1990/011,genus_species,chamelaucium floriferum,,,,au,,,,True
pbr,1990/011,genus,chamelaucium,,,,au,,,,True
pbr,1990/012,upov,cuprc_ley,,,,au,,,,True
pbr,1990/012,genus_species,xcupressocyparis leylandii,,,,au,,,,True
pbr,1990/012,genus,xcupressocyparis,,,,au,,,,True
pbr,1990/013,upov,rosaa,,,,au,,,,True
pbr,1990/013,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/013,genus,rosa,,,,au,,,,True
pbr,1990/014,upov,rosaa,,,,au,,,,True
pbr,1990/014,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/014,genus,rosa,,,,au,,,,True
pbr,1990/015,upov,rosaa,,,,au,,,,True
pbr,1990/015,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/015,genus,rosa,,,,au,,,,True
pbr,1990/016,upov,rosaa,,,,au,,,,True
pbr,1990/016,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/016,genus,rosa,,,,au,,,,True
pbr,1990/017,upov,rosaa,,,,au,,,,True
pbr,1990/017,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/017,genus,rosa,,,,au,,,,True
pbr,1990/018,upov,rosaa,,,,au,,,,True
pbr,1990/018,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/018,genus,rosa,,,,au,,,,True
pbr,1990/019,upov,rosaa,,,,au,,,,True
pbr,1990/019,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/019,genus,rosa,,,,au,,,,True
pbr,1990/020,upov,coreo_gra,,,,au,,,,True
pbr,1990/020,genus_species,coreopsis grandiflora,,,,au,,,,True
pbr,1990/020,genus,coreopsis,,,,au,,,,True
pbr,1990/021,upov,bothr_ins,,,,au,,,,True
pbr,1990/021,genus_species,bothriochloa insculpta,,,,au,,,,True
pbr,1990/021,genus,bothriochloa,,,,au,,,,True
pbr,1990/022,upov,rosaa,,,,au,,,,True
pbr,1990/022,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/022,genus,rosa,,,,au,,,,True
pbr,1990/023,upov,loliu_per,,,,au,,,,True
pbr,1990/023,genus_species,lolium perenne,,,,au,,,,True
pbr,1990/023,genus,lolium,,,,au,,,,True
pbr,1990/024,upov,bothr_per,,,,au,,,,True
pbr,1990/024,genus_species,bothriochloa pertusa,,,,au,,,,True
pbr,1990/024,genus,bothriochloa,,,,au,,,,True
pbr,1990/025,upov,brass_nap,,,,au,,,,True
pbr,1990/025,genus_species,brassica napus,,,,au,,,,True
pbr,1990/025,genus,brassica,,,,au,,,,True
pbr,1990/026,upov,brass_nap,,,,au,,,,True
pbr,1990/026,genus_species,brassica napus,,,,au,,,,True
pbr,1990/026,genus,brassica,,,,au,,,,True
pbr,1990/027,upov,rosaa,,,,au,,,,True
pbr,1990/027,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/027,genus,rosa,,,,au,,,,True
pbr,1990/028,upov,rosaa,,,,au,,,,True
pbr,1990/028,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/028,genus,rosa,,,,au,,,,True
pbr,1990/029,upov,rosaa,,,,au,,,,True
pbr,1990/029,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/029,genus,rosa,,,,au,,,,True
pbr,1990/030,upov,impat,,,,au,,,,True
pbr,1990/030,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1990/030,genus,impatiens,,,,au,,,,True
pbr,1990/031,upov,impat,,,,au,,,,True
pbr,1990/031,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1990/031,genus,impatiens,,,,au,,,,True
pbr,1990/032,upov,impat,,,,au,,,,True
pbr,1990/032,genus_species,impatiens hybrid,,,,au,,,,True
pbr,1990/032,genus,impatiens,,,,au,,,,True
pbr,1990/033,upov,rosaa,,,,au,,,,True
pbr,1990/033,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/033,genus,rosa,,,,au,,,,True
pbr,1990/034,upov,rosaa,,,,au,,,,True
pbr,1990/034,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/034,genus,rosa,,,,au,,,,True
pbr,1990/035,upov,cupre_mac,,,,au,,,,True
pbr,1990/035,genus_species,cupressus macrocarpa,,,,au,,,,True
pbr,1990/035,genus,cupressus,,,,au,,,,True
pbr,1990/036,upov,eupho_mil,,,,au,,,,True
pbr,1990/036,genus_species,euphorbia milii,,,,au,,,,True
pbr,1990/036,genus,euphorbia,,,,au,,,,True
pbr,1990/037,upov,eupho_mil,,,,au,,,,True
pbr,1990/037,genus_species,euphorbia milii,,,,au,,,,True
pbr,1990/037,genus,euphorbia,,,,au,,,,True
pbr,1990/038,upov,eupho_mil,,,,au,,,,True
pbr,1990/038,genus_species,euphorbia milii,,,,au,,,,True
pbr,1990/038,genus,euphorbia,,,,au,,,,True
pbr,1990/039,upov,kalan_blo,,,,au,,,,True
pbr,1990/039,genus_species,kalanchoe blossfeldiana,,,,au,,,,True
pbr,1990/039,genus,kalanchoe,,,,au,,,,True
pbr,1990/040,upov,kalan_blo,,,,au,,,,True
pbr,1990/040,genus_species,kalanchoe blossfeldiana,,,,au,,,,True
pbr,1990/040,genus,kalanchoe,,,,au,,,,True
pbr,1990/041,upov,kalan_blo,,,,au,,,,True
pbr,1990/041,genus_species,kalanchoe blossfeldiana,,,,au,,,,True
pbr,1990/041,genus,kalanchoe,,,,au,,,,True
pbr,1990/042,upov,kalan_blo,,,,au,,,,True
pbr,1990/042,genus_species,kalanchoe blossfeldiana,,,,au,,,,True
pbr,1990/042,genus,kalanchoe,,,,au,,,,True
pbr,1990/043,upov,schlu_tru,,,,au,,,,True
pbr,1990/043,genus_species,schlumbergera truncata,,,,au,,,,True
pbr,1990/043,genus,schlumbergera,,,,au,,,,True
pbr,1990/044,upov,betul_pen,,,,au,,,,True
pbr,1990/044,genus_species,betula pendula,,,,au,,,,True
pbr,1990/044,genus,betula,,,,au,,,,True
pbr,1990/045,upov,solan_tub,,,,au,,,,True
pbr,1990/045,genus_species,solanum tuberosum,,,,au,,,,True
pbr,1990/045,genus,solanum,,,,au,,,,True
pbr,1990/046,upov,rosaa,,,,au,,,,True
pbr,1990/046,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/046,genus,rosa,,,,au,,,,True
pbr,1990/047,upov,rosaa,,,,au,,,,True
pbr,1990/047,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/047,genus,rosa,,,,au,,,,True
pbr,1990/048,upov,cicer_ari,,,,au,,,,True
pbr,1990/048,genus_species,cicer arietinum,,,,au,,,,True
pbr,1990/048,genus,cicer,,,,au,,,,True
pbr,1990/049,upov,mande_san,,,,au,,,,True
pbr,1990/049,genus_species,mandevilla sanderi,,,,au,,,,True
pbr,1990/049,genus,mandevilla,,,,au,,,,True
pbr,1990/050,upov,harde_vio,,,,au,,,,True
pbr,1990/050,genus_species,hardenbergia violacea,,,,au,,,,True
pbr,1990/050,genus,hardenbergia,,,,au,,,,True
pbr,1990/051,upov,diant_car,,,,au,,,,True
pbr,1990/051,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1990/051,genus,dianthus,,,,au,,,,True
pbr,1990/052,upov,diant_car,,,,au,,,,True
pbr,1990/052,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1990/052,genus,dianthus,,,,au,,,,True
pbr,1990/053,upov,diant_car,,,,au,,,,True
pbr,1990/053,genus_species,dianthus caryophyllus,,,,au,,,,True
pbr,1990/053,genus,dianthus,,,,au,,,,True
pbr,1990/054,upov,asple_aus,,,,au,,,,True
pbr,1990/054,genus_species,asplenium australasicum,,,,au,,,,True
pbr,1990/054,genus,asplenium,,,,au,,,,True
pbr,1990/055,upov,medic_sat,,,,au,,,,True
pbr,1990/055,genus_species,medicago sativa,,,,au,,,,True
pbr,1990/055,genus,medicago,,,,au,,,,True
pbr,1990/056,upov,limon_prg,,,,au,,,,True
pbr,1990/056,genus_species,limonium peregrinum,,,,au,,,,True
pbr,1990/056,genus,limonium,,,,au,,,,True
pbr,1990/057,upov,alstr,,,,au,,,,True
pbr,1990/057,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1990/057,genus,alstroemeria,,,,au,,,,True
pbr,1990/058,upov,alstr,,,,au,,,,True
pbr,1990/058,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1990/058,genus,alstroemeria,,,,au,,,,True
pbr,1990/059,upov,alstr,,,,au,,,,True
pbr,1990/059,genus_species,alstroemeria hybrid,,,,au,,,,True
pbr,1990/059,genus,alstroemeria,,,,au,,,,True
pbr,1990/060,upov,malus_dom,,,,au,,,,True
pbr,1990/060,genus_species,malus domestica,,,,au,,,,True
pbr,1990/060,genus,malus,,,,au,,,,True
pbr,1990/061,upov,leucd,,,,au,,,,True
pbr,1990/061,genus_species,leucadendron hybrid,,,,au,,,,True
pbr,1990/061,genus,leucadendron,,,,au,,,,True
pbr,1990/062,upov,telop_spe,,,,au,,,,True
pbr,1990/062,genus_species,telopea speciosissima,,,,au,,,,True
pbr,1990/062,genus,telopea,,,,au,,,,True
pbr,1990/063,upov,telop_spe,,,,au,,,,True
pbr,1990/063,genus_species,telopea speciosissima,,,,au,,,,True
pbr,1990/063,genus,telopea,,,,au,,,,True
pbr,1990/064,upov,hedys_cor,,,,au,,,,True
pbr,1990/064,genus_species,hedysarum coronarium,,,,au,,,,True
pbr,1990/064,genus,hedysarum,,,,au,,,,True
pbr,1990/065,upov,rosaa,,,,au,,,,True
pbr,1990/065,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/065,genus,rosa,,,,au,,,,True
pbr,1990/066,upov,rosaa,,,,au,,,,True
pbr,1990/066,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/066,genus,rosa,,,,au,,,,True
pbr,1990/067,upov,rosaa,,,,au,,,,True
pbr,1990/067,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/067,genus,rosa,,,,au,,,,True
pbr,1990/068,upov,rosaa,,,,au,,,,True
pbr,1990/068,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/068,genus,rosa,,,,au,,,,True
pbr,1990/069,upov,rosaa,,,,au,,,,True
pbr,1990/069,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/069,genus,rosa,,,,au,,,,True
pbr,1990/070,upov,rhodd_pon,,,,au,,,,True
pbr,1990/070,genus_species,rhododendron azaleoides,,,,au,,,,True
pbr,1990/070,genus,rhododendron,,,,au,,,,True
pbr,1990/071,upov,cuphe_hys,,,,au,,,,True
pbr,1990/071,genus_species,cuphea hyssopifolia,,,,au,,,,True
pbr,1990/071,genus,cuphea,,,,au,,,,True
pbr,1990/072,upov,robin_mar,,,,au,,,,True
pbr,1990/072,genus_species,robinia hispida x pseudoacacia,,,,au,,,,True
pbr,1990/072,genus,robinia,,,,au,,,,True
pbr,1990/073,upov,acerr_pal,,,,au,,,,True
pbr,1990/073,genus_species,acer palmatum,,,,au,,,,True
pbr,1990/073,genus,acer,,,,au,,,,True
pbr,1990/074,upov,solan_tub,,,,au,,,,True
pbr,1990/074,genus_species,solanum tuberosum,,,,au,,,,True
pbr,1990/074,genus,solanum,,,,au,,,,True
pbr,1990/075,upov,solan_tub,,,,au,,,,True
pbr,1990/075,genus_species,solanum tuberosum,,,,au,,,,True
pbr,1990/075,genus,solanum,,,,au,,,,True
pbr,1990/076,upov,solan_tub,,,,au,,,,True
pbr,1990/076,genus_species,solanum tuberosum,,,,au,,,,True
pbr,1990/076,genus,solanum,,,,au,,,,True
pbr,1990/077,upov,trfol_pra,,,,au,,,,True
pbr,1990/077,genus_species,trifolium pratense,,,,au,,,,True
pbr,1990/077,genus,trifolium,,,,au,,,,True
pbr,1990/078,upov,stylo_ham,,,,au,,,,True
pbr,1990/078,genus_species,stylosanthes hamata,,,,au,,,,True
pbr,1990/078,genus,stylosanthes,,,,au,,,,True
pbr,1990/079,upov,argyr_fru,,,,au,,,,True
pbr,1990/079,genus_species,argyranthemum frutescens,,,,au,,,,True
pbr,1990/079,genus,argyranthemum,,,,au,,,,True
pbr,1990/080,upov,loliu_bou,,,,au,,,,True
pbr,1990/080,genus_species,lolium perenne x multiflorum,,,,au,,,,True
pbr,1990/080,genus,lolium,,,,au,,,,True
pbr,1990/081,upov,fraga,,,,au,,,,True
pbr,1990/081,genus_species,fragaria hybrid,,,,au,,,,True
pbr,1990/081,genus,fragaria,,,,au,,,,True
pbr,1990/082,upov,fraga,,,,au,,,,True
pbr,1990/082,genus_species,fragaria hybrid,,,,au,,,,True
pbr,1990/082,genus,fragaria,,,,au,,,,True
pbr,1990/083,upov,prunu_avi,,,,au,,,,True
pbr,1990/083,genus_species,prunus avium,,,,au,,,,True
pbr,1990/083,genus,prunus,,,,au,,,,True
pbr,1990/084,upov,rosaa,,,,au,,,,True
pbr,1990/084,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/084,genus,rosa,,,,au,,,,True
pbr,1990/085,upov,rosaa,,,,au,,,,True
pbr,1990/085,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/085,genus,rosa,,,,au,,,,True
pbr,1990/086,upov,cynod_dac,,,,au,,,,True
pbr,1990/086,genus_species,cynodon dactylon,,,,au,,,,True
pbr,1990/086,genus,cynodon,,,,au,,,,True
pbr,1990/087,upov,schlu_tru,,,,au,,,,True
pbr,1990/087,genus_species,schlumbergera truncata,,,,au,,,,True
pbr,1990/087,genus,schlumbergera,,,,au,,,,True
pbr,1990/088,upov,schlu_tru,,,,au,,,,True
pbr,1990/088,genus_species,schlumbergera truncata,,,,au,,,,True
pbr,1990/088,genus,schlumbergera,,,,au,,,,True
pbr,1990/089,upov,boron_het,,,,au,,,,True
pbr,1990/089,genus_species,boronia heterophylla,,,,au,,,,True
pbr,1990/089,genus,boronia,,,,au,,,,True
pbr,1990/090,upov,avena_sat,,,,au,,,,True
pbr,1990/090,genus_species,avena sativa,,,,au,,,,True
pbr,1990/090,genus,avena,,,,au,,,,True
pbr,1990/091,upov,rosaa,,,,au,,,,True
pbr,1990/091,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/091,genus,rosa,,,,au,,,,True
pbr,1990/092,upov,acaci_ter,,,,au,,,,True
pbr,1990/092,genus_species,acacia terminalis,,,,au,,,,True
pbr,1990/092,genus,acacia,,,,au,,,,True
pbr,1990/093,upov,cucur_max,,,,au,,,,True
pbr,1990/093,genus_species,cucurbita maxima,,,,au,,,,True
pbr,1990/093,genus,cucurbita,,,,au,,,,True
pbr,1990/094,upov,boron_het,,,,au,,,,True
pbr,1990/094,genus_species,boronia heterophylla,,,,au,,,,True
pbr,1990/094,genus,boronia,,,,au,,,,True
pbr,1990/095,upov,malus_dom,,,,au,,,,True
pbr,1990/095,genus_species,malus domestica,,,,au,,,,True
pbr,1990/095,genus,malus,,,,au,,,,True
pbr,1990/096,upov,rosaa,,,,au,,,,True
pbr,1990/096,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/096,genus,rosa,,,,au,,,,True
pbr,1990/097,upov,serru_fro,,,,au,,,,True
pbr,1990/097,genus_species,serruria florida x serruria rosea,,,,au,,,,True
pbr,1990/097,genus,serruria,,,,au,,,,True
pbr,1990/098,upov,prunu_sub,,,,au,,,,True
pbr,1990/098,genus_species,prunus subhirtella,,,,au,,,,True
pbr,1990/098,genus,prunus,,,,au,,,,True
pbr,1990/099,upov,anigo,,,,au,,,,True
pbr,1990/099,genus_species,anigozanthos hybrid,,,,au,,,,True
pbr,1990/099,genus,anigozanthos,,,,au,,,,True
pbr,1990/100,upov,chmlc_unc,,,,au,,,,True
pbr,1990/100,genus_species,chamelaucium uncinatum,,,,au,,,,True
pbr,1990/100,genus,chamelaucium,,,,au,,,,True
pbr,1990/101,upov,mtros_exc,,,,au,,,,True
pbr,1990/101,genus_species,metrosideros excelsa,,,,au,,,,True
pbr,1990/101,genus,metrosideros,,,,au,,,,True
pbr,1990/102,upov,rader_sin,,,,au,,,,True
pbr,1990/102,genus_species,radermachera sinica,,,,au,,,,True
pbr,1990/102,genus,radermachera,,,,au,,,,True
pbr,1990/103,upov,eucal_mel,,,,au,,,,True
pbr,1990/103,genus_species,eucalyptus melliodora,,,,au,,,,True
pbr,1990/103,genus,eucalyptus,,,,au,,,,True
pbr,1990/104,upov,eucal_cam,,,,au,,,,True
pbr,1990/104,genus_species,eucalyptus camaldulensis,,,,au,,,,True
pbr,1990/104,genus,eucalyptus,,,,au,,,,True
pbr,1990/105,upov,eucal_sid,,,,au,,,,True
pbr,1990/105,genus_species,eucalyptus sideroxylon,,,,au,,,,True
pbr,1990/105,genus,eucalyptus,,,,au,,,,True
pbr,1990/106,upov,eucal_con,,,,au,,,,True
pbr,1990/106,genus_species,eucalyptus conica,,,,au,,,,True
pbr,1990/106,genus,eucalyptus,,,,au,,,,True
pbr,1990/107,upov,eucal_ale,,,,au,,,,True
pbr,1990/107,genus_species,eucalyptus albens,,,,au,,,,True
pbr,1990/107,genus,eucalyptus,,,,au,,,,True
pbr,1990/108,upov,eucal_rub,,,,au,,,,True
pbr,1990/108,genus_species,eucalyptus rubida,,,,au,,,,True
pbr,1990/108,genus,eucalyptus,,,,au,,,,True
pbr,1990/109,upov,rosaa,,,,au,,,,True
pbr,1990/109,genus_species,rosa hybrid,,,,au,,,,True
pbr,1990/109,genus,rosa,,,,au,,,,True
pbr,1990/110,upov,anigo_vma,,,,au,,,,True
pbr,1990/110,genus_species,anigozanthos viridis x manglesii,,,,au,,,,True
pbr,1990/110,genus,anigozanthos,,,,au,,,,True
pbr,1990/111,upov,anigo_bhu,,,,au,,,,True
pbr,1990/111,genus_species,anigozanthos bicolor x humilis,,,,au,,,,True
pbr,1990/111,genus,anigozanthos,,,,au,,,,True
pbr,1990/112,upov,stylo_sca,,,,au,,,,True
pbr,1990/112,genus_species,stylosanthes scabra,,,,au,,,,True
pbr,1990/112,genus,stylosanthes,,,,au,,,,True
pbr,1990/113,upov,stylo_sca,,,,au,,,,True
